TimeUS,PLX,PLY,PLZ,SW,F,P
188187598,0.2214781492948532,0.1867336630821228,-23.459760665893555,0,0.6000000238418579,-10383783.0
188197476,0.21010835468769073,0.14578063786029816,-23.474756240844727,0,0.6000000238418579,-10383783.0
188207908,0.21941229701042175,0.16475820541381836,-23.47016143798828,0,0.6000000238418579,-10383783.0
188217875,0.21844340860843658,0.14957039058208466,-23.470809936523438,0,0.6000000238418579,-10383783.0
188227600,0.20656555891036987,0.14284741878509521,-23.464950561523438,0,0.6000000238418579,-10383783.0
188237605,0.2034422606229782,0.1762271225452423,-23.487106323242188,0,0.6000000238418579,-10383783.0
188247598,0.223221555352211,0.16448545455932617,-23.474945068359375,0,0.6000000238418579,-10383783.0
188257904,0.22502397000789642,0.14776690304279327,-23.47711753845215,0,0.6000000238418579,-10383783.0
188267918,0.22897544503211975,0.1704373061656952,-23.466920852661133,0,0.6000000238418579,-10383783.0
188277625,0.2250329703092575,0.15137888491153717,-23.45983123779297,0,0.6000000238418579,-10383783.0
188287612,0.20760124921798706,0.16823437809944153,-23.493267059326172,0,0.6000000238418579,-10383783.0
188297543,0.20434901118278503,0.1770426481962204,-23.4877986907959,0,0.6000000238418579,-10383783.0
188307948,0.21130450069904327,0.15008682012557983,-23.46635627746582,0,0.6000000238418579,-10383783.0
188317893,0.2191435694694519,0.16405266523361206,-23.468482971191406,0,0.6000000238418579,-10383783.0
188327601,0.2259116917848587,0.16371193528175354,-23.463741302490234,0,0.6000000238418579,-10383783.0
188337502,0.22143234312534332,0.15995600819587708,-23.479490280151367,0,0.6000000238418579,-10383783.0
188347512,0.2110697329044342,0.1792662888765335,-23.481246948242188,0,0.6000000238418579,-10383783.0
