TimeUS,PLX,PLY,PLZ,SW
335892180,0.20020408928394318,0.17520058155059814,-23.470447540283203,0
335901323,0.1973688304424286,0.17405599355697632,-23.46137237548828,0
335911231,0.20815391838550568,0.16949626803398132,-23.45853614807129,0
335921245,0.21923695504665375,0.16593825817108154,-23.459705352783203,0
335931597,0.22793497145175934,0.1665959507226944,-23.467668533325195,0
335941661,0.21636369824409485,0.1795564442873001,-23.475433349609375,0
335951214,0.20766475796699524,0.16933491826057434,-23.467012405395508,0
335961232,0.1891878992319107,0.17101548612117767,-23.4757022857666,0
335971295,0.20091822743415833,0.16254065930843353,-23.460037231445312,0
335981624,0.2127528190612793,0.1465774029493332,-23.467052459716797,0
335991609,0.2357552945613861,0.17312991619110107,-23.454696655273438,0
336001367,0.22403624653816223,0.18183740973472595,-23.457998275756836,0
336011329,0.20862916111946106,0.1764148771762848,-23.45753288269043,0
336021337,0.19452303647994995,0.16646309196949005,-23.464811325073242,0
336031614,0.1944861263036728,0.15573643147945404,-23.456586837768555,0
336041601,0.20714546740055084,0.16102051734924316,-23.467641830444336,0
336051317,0.21294483542442322,0.18263795971870422,-23.46786117553711,0
336061208,0.2183050662279129,0.1668429970741272,-23.467376708984375,0
336071277,0.21203215420246124,0.16732920706272125,-23.46165657043457,0
336081702,0.2023697793483734,0.1645820140838623,-23.459386825561523,0
336092059,0.21397842466831207,0.1585984081029892,-23.4589786529541,0
336101370,0.22532710433006287,0.1724296510219574,-23.46776008605957,0
336111277,0.21188883483409882,0.1748989075422287,-23.458925247192383,0
336121243,0.19837050139904022,0.16697850823402405,-23.465635299682617,0
336131604,0.1883137822151184,0.17542964220046997,-23.46976089477539,0
336141668,0.1983659416437149,0.1563105434179306,-23.463125228881836,0
336151224,0.22049686312675476,0.15747393667697906,-23.470401763916016,0
336161231,0.22237496078014374,0.17037133872509003,-23.46479606628418,0
336171222,0.20914839208126068,0.17052499949932098,-23.46913719177246,0
336181613,0.18985983729362488,0.17713899910449982,-23.46958351135254,0
336191605,0.18773038685321808,0.16139055788516998,-23.470537185668945,0
336201355,0.19950902462005615,0.1522238552570343,-23.469568252563477,0
336211300,0.2119823545217514,0.16651800274848938,-23.235868453979492,0
336221245,0.214650958776474,0.18112783133983612,-23.240745544433594,0
336231603,0.2090734839439392,0.16771270334720612,-23.236984252929688,0
336241649,0.20031113922595978,0.16585803031921387,-23.224210739135742,0
336251301,0.20819923281669617,0.15069790184497833,-23.232393264770508,0
336261238,0.22257483005523682,0.15776334702968597,-23.224164962768555,0
336271213,0.21137620508670807,0.17680639028549194,-23.222393035888672,0
336281714,0.18932099640369415,0.17352579534053802,-23.21694564819336,0
336292126,0.193645641207695,0.17514009773731232,-23.22949981689453,0
336301346,0.20010508596897125,0.14838595688343048,-23.21152114868164,0
336311241,0.22800371050834656,0.15702059864997864,-23.21842384338379,0
336321234,0.22598059475421906,0.18107137084007263,-23.222904205322266,0
336331617,0.20578217506408691,0.18149134516716003,-23.21721076965332,0
336341683,0.2022082358598709,0.1802348494529724,-23.228797912597656,0
336351205,0.20301690697669983,0.13411645591259003,-23.206199645996094,0
336361407,0.20627830922603607,0.15520936250686646,-23.219772338867188,0
336371201,0.2081858217716217,0.18514886498451233,-23.218276977539062,0
336381640,0.21384067833423615,0.20058636367321014,-23.218353271484375,0
336391567,0.2202572077512741,0.14734014868736267,-23.203529357910156,0
336401332,0.21331852674484253,0.12976188957691193,-23.19593620300293,0
336411213,0.20653605461120605,0.16770629584789276,-23.211524963378906,0
